Algeria,11.1286,16.5336,5.81239,*,527,193
Algeria,14.582,21.0138,7.92121,*,667,194
Algeria,20.8939,27.9288,13.3772,*,700,195
Algeria,25.2803,32.3264,17.3942,*,804,196
Algeria,27.7533,34.5304,20.1121,*,922,197
Algeria,30.615,37.7656,23.0316,*,566,198
Algeria,30.7373,37.3244,23.824,*,672,199
Algeria,26.8681,33.1893,20.642,'Flood Flash flood',610,200
Algeria,22.2947,28.425,16.6454,'Flood ',780,201
Algeria,15.7162,21.545,9.70741,*,720,202
Algeria,11.6867,18.6697,5.24009,*,677,203
Algeria,12.5597,19.1382,6.16053,*,708,204
Algeria,13.5833,19.8916,7.42969,*,1235,205
Algeria,14.6859,21.0588,7.79854,*,901,206
Algeria,20.2829,26.8518,13.1735,*,902,207
Algeria,24.1779,30.492,17.0538,*,705,208
Algeria,28.3337,35.0257,20.7556,*,688,209
Algeria,30.5321,37.4431,22.8923,*,735,210
Algeria,29.3856,36.1701,22.2915,*,1014,211
Algeria,26.7956,33.2171,20.176,*,1146,212
Algeria,23.2213,29.8835,16.724,*,1090,213
Algeria,15.9657,21.5675,10.1813,*,1004,214
Algeria,12.3499,17.2573,7.5971,*,660,215
Argentina,21.9041,28.8814,15.3155,'Wildfire Forest fire',14,0
Argentina,22.4433,29.4703,15.9379,*,20,1
Argentina,19.875,25.7061,14.8775,*,17,2
Argentina,14.8418,20.8282,9.3328,*,34,3
Argentina,12.2227,18.0505,7.28381,*,26,4
Argentina,8.99488,14.6187,4.07062,*,45,5
Argentina,8.70141,14.7244,3.24068,*,43,6
Argentina,11.4056,18.9152,4.99619,*,53,7
Argentina,14.8907,21.6943,8.44606,*,86,8
Argentina,16.9943,23.7423,10.8646,*,66,9
Argentina,19.219,26.108,12.4774,*,57,10
Argentina,21.8665,28.76,15.0193,*,76,11
Argentina,23.264,29.9099,16.6627,*,33,12
Argentina,21.4715,27.9832,15.4194,*,77,13
Argentina,18.952,25.278,13.3513,'Flood Riverine flood',98,14
Argentina,16.5953,22.5734,11.315,*,85,15
Argentina,11.9606,17.3433,7.06563,'Flood ',189,16
Argentina,10.0852,15.3659,5.16707,'Extreme temperature  Cold wave',195,17
Argentina,7.28921,13.7459,1.70714,*,180,18
Argentina,10.6618,17.4287,4.93489,*,178,19
Argentina,12.9876,19.8599,6.47982,'Storm Convective storm',178,20
Argentina,16.7825,23.29,10.8067,*,192,21
Argentina,18.3765,24.8488,11.9524,'Flood ' 'Flood ',129,22
Argentina,21.7806,28.7649,14.8722,'Storm Convective storm' 'Wildfire Forest fire',166,23
Argentina,23.177,30.0455,16.9823,'Storm ',68,24
Argentina,23.6084,30.6773,17.3702,*,80,25
Argentina,20.7927,27.02,15.4303,'Flood ',101,26
